ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
4383,143,MoraEbre,RiberaEbre,13.064266551276498,63204.0,65514.0,33517.97,63504.29,47785.75,67622.47,2311.0,30202.16,288.65,0,0.0,-61735875#2_0,497727610#1_0,2
4403,43,MoraEbre,RiberaEbre,12.827511961722484,63684.0,63892.0,33384.75,63592.56,34072.66,63832.96,209.0,2679.38,53.52,0,0.0,184296875#0_0,-153173576#1_0,2
4411,179,MoraEbre,RiberaEbre,12.893682526989194,63876.0,66376.0,33384.36,63419.11,48711.25,69064.19,2501.0,32230.54,335.77,0,0.0,-152745478#1_0,152916669#1_0,2
4416,139,MoraEbre,RiberaEbre,12.962956751985883,63996.0,66261.0,33390.34,63562.25,48926.33,68441.17,2266.0,29376.96,270.71,0,0.0,48089819#4_0,153173586#3_0,2
4424,51,MoraEbre,RiberaEbre,14.047218309859163,64188.0,64471.0,33443.74,63466.7,33893.34,64382.1,284.0,3978.48,66.96,0,0.0,32119708#1_0,497727581_0,2
4432,109,MoraEbre,RiberaEbre,13.896558823529404,64380.0,66079.0,33361.94,63520.77,42276.16,61582.93,1700.0,23611.87,216.08,0,0.0,-767241982#2_0,-194785457#0_0,2
4454,20,MoraEbre,RiberaEbre,13.24657894736842,62010.0,62161.0,33377.11,63507.03,33262.86,63542.51,152.0,2011.8,26.66,0,0.0,-152916928_0,-152916669#1_0,2
4468,106,MoraEbre,RiberaEbre,19.05786647314949,64530.0,65218.0,33538.52,63522.16,41180.13,67007.97,689.0,13126.18,122.03,0,0.0,-419589823#0_0,153173585_0,2
4479,88,MoraEbre,RiberaEbre,14.580658914728675,62055.0,62570.0,33352.51,63653.54,34143.18,64584.07,516.0,7508.13,113.05,0,0.0,214479960#0_0,-194785453_0,2
4510,84,MoraEbre,RiberaEbre,17.686958762886604,64813.0,65394.0,33519.97,63524.65,38579.55,65630.51,582.0,10282.2,100.81,0,0.0,-286337466#1_0,153173580#0_0,2
4538,58,MoraEbre,RiberaEbre,11.871314984709485,65533.0,65859.0,33381.66,63570.29,33150.22,62239.98,327.0,3876.1,75.48,0,0.0,-194787530#1_0,-153173576#0_0,2
4539,49,MoraEbre,RiberaEbre,11.648688524590169,65559.0,65741.0,33396.44,63527.69,33256.09,62955.7,183.0,2128.29,56.96,0,0.0,-32151283#9_0,152916669#2_0,2
