ID,lane_count,vehicle_fromTaz,vehicle_toTaz,avrg_speed,ini_time,end_time,ini_x_pos,ini_y_pos,end_x_pos,end_y_pos,tripinfo_duration,tripinfo_routeLength,tripinfo_timeLoss,tripinfo_waitingCount,tripinfo_waitingTime,tripinfo_arrivalLane,tripinfo_departLane,Repetition
2806,101,Tortosa,BaixEbre,24.835725359911407,50634.0,51536.0,22411.6,32348.68,36891.31,30878.38,903.0,22414.79,138.17,0,0.0,408441854#0_0,362662925#2_0,1
2812,105,Tortosa,BaixEbre,11.900658823529415,50850.0,51274.0,22539.15,32637.23,21412.35,34381.73,425.0,5047.09,127.1,0,0.0,-380423974#4_0,146905147_0,1
2817,93,Tortosa,BaixEbre,24.444802043422712,51032.0,51814.0,22423.75,32337.38,34987.12,27755.22,783.0,19136.7,126.13,0,0.0,105564268#2_0,-560977621#13_0,1
2818,95,Tortosa,BaixEbre,27.683384798099755,51066.0,51907.0,22517.01,32589.99,38309.66,32022.6,842.0,23287.73,101.8,0,0.0,127049850#2_0,-150637238#1_0,1
2822,25,Tortosa,BaixEbre,12.311616161616158,51210.0,51308.0,22468.62,32417.24,22512.73,31905.25,99.0,1213.41,21.49,0,0.0,113155643#0_0,146850115_0,1
2826,87,Tortosa,BaixEbre,12.338028571428564,51354.0,51703.0,22580.85,32365.24,20863.08,33906.81,350.0,4315.35,114.36,0,0.0,-223182915#1_0,360412271#1_0,1
2835,72,Tortosa,BaixEbre,20.933320312500022,51678.0,52189.0,22483.83,32344.02,28474.17,27312.01,512.0,10721.62,93.07,0,0.0,215424625#0_0,146852857_0,1
2838,143,Tortosa,BaixEbre,24.69575949367093,51786.0,53523.0,22488.17,32326.5,45754.52,41568.64,1738.0,42917.04,175.24,0,0.0,178319351#2_0,-146852857_0,1
2843,99,Tortosa,BaixEbre,24.0442608695652,51966.0,52770.0,22489.19,32405.61,34897.64,27768.3,805.0,19354.02,133.25,0,0.0,-105564266#6_0,383261848#0_0,1
2853,32,Tortosa,BaixEbre,13.227380952380953,52326.0,52451.0,22470.11,32518.97,22704.8,31614.68,126.0,1640.14,26.84,0,0.0,-634297904_0,150637238#0_0,1
2856,55,Tortosa,BaixEbre,11.854658119658124,52434.0,52667.0,22423.04,32504.19,22797.56,31438.09,234.0,2762.28,53.24,0,0.0,-429730947#0_0,150637275#0_0,1
2858,104,Tortosa,BaixEbre,29.89914767932488,52506.0,53690.0,22479.25,32571.09,46265.74,39856.12,1185.0,35421.75,131.61,0,0.0,-628381842#12_0,108789748#0_0,1
2860,140,Tortosa,BaixEbre,27.668623988226663,52578.0,53936.0,22499.22,32571.71,45900.16,39569.88,1359.0,37584.74,167.98,0,0.0,628381842#2_0,150637238#1_0,1
2863,122,Tortosa,BaixEbre,9.234797029702971,52686.0,54705.0,22479.25,32571.09,24039.71,26114.59,2020.0,18651.24,257.59,0,0.0,231771916#2_0,108789748#0_0,1
2866,118,Tortosa,BaixEbre,11.605913978494634,52794.0,53258.0,22540.88,32395.65,21484.01,34197.17,465.0,5384.76,136.2,0,0.0,-380439104#1_0,146852850#2_0,1
2867,103,Tortosa,BaixEbre,23.798514492753554,52830.0,53657.0,22483.7,32680.36,34857.89,27732.33,828.0,19692.45,135.38,0,0.0,-105563674#3_0,103962834#1_0,1
2868,81,Tortosa,BaixEbre,13.828393782383413,52866.0,53251.0,22887.78,32743.44,21014.71,33344.39,386.0,5336.08,92.6,0,0.0,223174678#2_0,146911510#0_0,1
2869,48,Tortosa,BaixEbre,13.316294117647054,52902.0,53071.0,22533.41,32403.77,21577.78,32461.28,170.0,2263.87,47.48,0,0.0,-247915664_0,146850113#3_0,1
2870,182,Tortosa,BaixEbre,23.240867098865515,52938.0,54171.0,22476.07,32627.95,20116.07,21969.54,1234.0,28670.48,217.09,0,0.0,-211732896#2_0,146849596_0,1
2871,115,Tortosa,BaixEbre,11.933560767590626,52974.0,53442.0,22423.04,32504.19,21499.81,34318.25,469.0,5599.88,133.77,0,0.0,-380423974#1_0,150637275#0_0,1
2872,170,Tortosa,BaixEbre,25.814406023424468,53010.0,54802.0,22427.3,32362.4,48191.88,42178.69,1793.0,46277.75,167.54,0,0.0,435038076#0_0,560977621#14_0,1
2875,156,Tortosa,BaixEbre,13.126038788522857,53118.0,56881.0,22540.88,32395.65,39802.41,27289.65,3764.0,49397.35,419.98,0,0.0,-194817938#0_0,146852850#2_0,1
2881,116,Tortosa,BaixEbre,26.184161319889988,53334.0,54424.0,22522.23,32408.11,38157.68,22110.94,1091.0,28560.41,141.7,0,0.0,-195014756#0_0,146850113#2_0,1
2889,17,Tortosa,BaixEbre,13.733218390804597,53622.0,53708.0,22475.54,32501.44,22286.81,32242.52,87.0,1182.81,14.5,0,0.0,-146853950_0,146852846#0_0,1
2891,127,Tortosa,BaixEbre,22.486659898477157,53694.0,54678.0,22422.37,32535.91,35176.93,27712.34,985.0,22140.82,149.62,0,0.0,195168927#0_0,150637254#0_0,1
2894,12,Tortosa,BaixEbre,12.274374999999996,53802.0,53849.0,22853.7,32324.75,23311.15,32435.32,48.0,573.3,9.08,0,0.0,383261859#0_0,116357331#0_0,1
2903,81,Tortosa,BaixEbre,19.886385542168668,54115.0,54778.0,22483.83,32344.02,28817.47,26312.64,664.0,13192.95,104.77,0,0.0,215424617#0_0,146852857_0,1
2912,101,Tortosa,BaixEbre,23.74192076830729,54410.0,55242.0,22969.3,32410.45,34986.79,27656.7,833.0,19767.41,137.85,0,0.0,-105564267#3_0,-116357331#2_0,1
2915,81,Tortosa,BaixEbre,23.88581395348839,54508.0,55066.0,22423.04,32504.19,30819.81,25138.46,559.0,13341.79,95.7,0,0.0,195174978#10_0,150637275#0_0,1
2923,99,Tortosa,BaixEbre,23.14207332490518,54770.0,55560.0,22483.7,32680.36,27610.85,22667.47,791.0,18294.08,117.53,0,0.0,292076974#2_0,103962834#1_0,1
2928,188,Tortosa,BaixEbre,23.230734463276814,54933.0,56171.0,22535.95,32621.69,20118.56,22099.63,1239.0,28770.51,218.2,0,0.0,-122769949#8_0,-47229067#0_0,1
2931,158,Tortosa,BaixEbre,25.91267455621307,55031.0,56720.0,22524.51,32637.01,45993.8,43889.12,1690.0,43766.07,169.07,0,0.0,165477131#10_0,47229067#1_0,1
2935,36,Tortosa,BaixEbre,12.758965517241382,55162.0,55335.0,22640.37,32429.18,22402.56,31211.94,174.0,2206.62,43.96,0,0.0,-429256383_0,-146872522_0,1
2946,160,Tortosa,BaixEbre,26.10278868360277,55522.0,57253.0,22640.37,32429.18,48827.47,43257.17,1732.0,45201.53,168.17,0,0.0,155326377#0_0,-146872522_0,1
2948,136,Tortosa,BaixEbre,22.9128432108027,55588.0,56920.0,23044.82,32342.62,37343.58,22248.93,1333.0,30541.78,177.12,0,0.0,195014775#4_0,-355426870_0,1
2951,43,Tortosa,BaixEbre,12.980631578947373,55686.0,55875.0,22969.3,32410.45,22653.19,31672.33,190.0,2452.21,40.63,0,0.0,429955519#2_0,-116357331#2_0,1
2952,105,Tortosa,BaixEbre,23.231681877444547,55719.0,56485.0,22651.38,32345.01,30859.06,25531.14,767.0,17814.04,122.82,0,0.0,195172804#2_0,362662923#6_0,1
2953,100,Tortosa,BaixEbre,26.841043083900253,55751.0,56632.0,22567.97,32642.52,38513.65,32248.09,882.0,23671.09,116.7,0,0.0,161626244#1_0,344448216#2_0,1
2957,22,Tortosa,BaixEbre,13.725681818181824,55882.0,55969.0,22567.97,32642.52,21772.74,33203.15,88.0,1206.74,29.65,0,0.0,315151906_0,344448216#2_0,1
2960,144,Tortosa,BaixEbre,12.796406504065027,55980.0,56594.0,22786.6,32755.15,21453.92,34077.85,615.0,7856.05,156.03,0,0.0,-425475901#2_0,-110690752#2_0,1
2961,134,Tortosa,BaixEbre,20.10831504702193,56013.0,57288.0,22489.19,32405.61,36692.27,25051.3,1276.0,25651.03,174.65,0,0.0,-59433710#0_0,383261848#0_0,1
2966,225,Tortosa,BaixEbre,19.54886614817851,56177.0,58619.0,22539.15,32637.23,15388.33,24133.36,2443.0,47748.16,306.04,0,0.0,-292076973#0_0,146905147_0,1
2969,28,Tortosa,BaixEbre,12.054532374100724,56275.0,56413.0,22539.15,32637.23,22006.95,32709.98,139.0,1675.42,45.74,0,0.0,129294790#0_0,146905147_0,1
2979,36,Tortosa,BaixEbre,12.775666666666668,56602.0,56781.0,22763.5,32748.28,22346.07,31212.01,180.0,2293.58,45.19,0,0.0,429256653#0_0,362662919#0_0,1
2983,76,Tortosa,BaixEbre,14.068429752066116,56733.0,57216.0,22476.69,32662.22,20919.52,35734.38,484.0,6801.57,87.69,0,0.0,154475538_0,103962834#0_0,1
2986,70,Tortosa,BaixEbre,12.752773972602727,56831.0,57122.0,22411.6,32348.68,21001.91,33519.34,292.0,3714.78,88.27,0,0.0,-223174672#1_0,362662925#2_0,1
2996,134,Tortosa,BaixEbre,21.02196969696967,57159.0,58346.0,22533.02,32604.43,34868.85,25828.89,1188.0,24979.52,173.55,0,0.0,469909894#1_0,-150637238#2_0,1
2998,66,Tortosa,BaixEbre,19.67779599271404,57224.0,57772.0,22470.37,32645.69,27440.33,27097.77,549.0,10798.82,92.63,0,0.0,215424620#1_0,150637254#3_0,1
3004,120,Tortosa,BaixEbre,26.457938793879386,57420.0,58530.0,22447.43,32514.41,39130.57,22405.27,1111.0,29382.67,140.59,0,0.0,-104311859#14_1,150637270#0_0,1
3009,42,Tortosa,BaixEbre,13.258112244897962,57584.0,57779.0,22573.06,32662.89,22843.46,30818.91,196.0,2606.12,36.31,0,0.0,-429268789#1_0,344448216#0_0,1
3011,61,Tortosa,BaixEbre,15.81399092970523,54042.0,54482.0,22533.02,32604.43,24377.4,28019.68,441.0,6948.42,86.39,0,0.0,-301066821_0,-150637238#2_0,1
3015,55,Tortosa,BaixEbre,14.182032967032967,54153.0,54334.0,22489.19,32405.61,21701.36,32645.99,182.0,2578.39,44.52,0,0.0,91434489#0_0,383261848#0_0,1
3016,115,Tortosa,BaixEbre,23.727745327102827,54180.0,55035.0,22472.07,32354.09,35506.52,28592.94,856.0,20304.23,133.31,0,0.0,59433804#3_0,362662925#1_0,1
3017,120,Tortosa,BaixEbre,22.33672394043527,54208.0,55080.0,22991.7,32421.63,30402.7,25438.64,873.0,19484.75,137.31,0,0.0,-238232860#2_0,116357331#3_0,1
3023,79,Tortosa,BaixEbre,14.54790094339624,54374.0,54797.0,22991.7,32421.63,20837.99,33413.21,424.0,6158.12,77.55,0,0.0,-228745952#2_0,116357331#3_0,1
3024,94,Tortosa,BaixEbre,23.81977931034481,54402.0,55126.0,22538.6,32630.85,33304.99,26314.04,725.0,17280.26,117.81,0,0.0,-381864207_0,560977671_0,1
3027,145,Tortosa,BaixEbre,25.18281959378739,54485.0,56158.0,22483.83,32344.02,46338.31,43674.28,1674.0,42144.32,171.29,0,0.0,-156402270#2_0,146852857_0,1
3032,105,Tortosa,BaixEbre,12.890476190476198,54624.0,55022.0,22472.07,32354.09,21362.37,34169.64,399.0,5126.88,114.2,0,0.0,425050671#2_0,362662925#1_0,1
3034,127,Tortosa,BaixEbre,15.161716247139585,54679.0,56426.0,22640.37,32429.18,34146.51,23963.03,1748.0,26486.11,229.55,0,0.0,469914027_0,-146872522_0,1
3041,140,Tortosa,BaixEbre,18.9526868792473,54873.0,56785.0,22535.95,32621.69,40783.24,22033.16,1913.0,36246.61,229.55,0,0.0,106598021#16_0,-47229067#0_0,1
3042,75,Tortosa,BaixEbre,24.154873817034694,54900.0,55533.0,22472.07,32354.09,32324.71,26503.07,634.0,15305.36,108.69,0,0.0,381852667_0,362662925#1_0,1
3044,106,Tortosa,BaixEbre,24.15248462484623,54956.0,55768.0,22533.41,32403.77,35155.59,27626.21,813.0,19637.46,128.98,0,0.0,633002936#0_0,146850113#3_0,1
3048,100,Tortosa,BaixEbre,14.723113772455097,55067.0,55567.0,22448.32,32595.24,18779.82,33867.14,501.0,7367.23,124.59,0,0.0,-672033534#3_0,150637254#2_0,1
3049,200,Tortosa,BaixEbre,22.485243722304286,55094.0,56447.0,22887.78,32743.44,20230.21,21962.63,1354.0,30436.08,229.66,0,0.0,-211732899#3_0,146911510#0_0,1
3050,38,Tortosa,BaixEbre,14.826961325966856,55122.0,55302.0,22535.95,32621.69,22457.39,30477.13,181.0,2674.28,46.88,0,0.0,48875484_0,-47229067#0_0,1
3054,29,Tortosa,BaixEbre,13.860434782608692,55233.0,55347.0,22483.82,32689.14,23258.73,32597.44,115.0,1571.42,17.91,0,0.0,443247332#0_0,-103962834#1_0,1
3055,106,Tortosa,BaixEbre,26.48836666666668,55260.0,56159.0,22517.01,32589.99,38577.52,32284.56,900.0,23824.11,124.42,0,0.0,-195188033#0_0,-150637238#1_0,1
3056,29,Tortosa,BaixEbre,11.567301587301586,55288.0,55413.0,22544.49,32374.5,22177.12,32499.13,126.0,1445.29,43.38,0,0.0,114672662#2_0,146852850#1_0,1
3057,106,Tortosa,BaixEbre,23.706251497006,55316.0,56150.0,22470.37,32645.69,34905.83,27581.2,835.0,19791.01,138.49,0,0.0,105563669#3_0,150637254#3_0,1
3063,63,Tortosa,BaixEbre,20.08535410764873,55482.0,55834.0,22533.41,32403.77,25281.9,27694.58,353.0,7096.54,77.54,0,0.0,214721122#0_0,146850113#3_0,1
3072,49,Tortosa,BaixEbre,11.975201612903225,55731.0,55978.0,22533.02,32604.43,21171.73,33245.86,248.0,2974.58,89.8,0,0.0,-223174677#1_0,-150637238#2_0,1
3074,107,Tortosa,BaixEbre,30.077457337884002,55787.0,56958.0,22423.75,32337.38,46608.82,39991.55,1172.0,35241.75,129.0,0,0.0,153764831#3_0,-560977621#13_0,1
3078,145,Tortosa,BaixEbre,25.70916568047343,55897.0,57586.0,22534.34,32361.23,46576.96,43046.07,1690.0,43441.99,180.0,0,0.0,-156403197#2_0,362662925#0_0,1
3079,113,Tortosa,BaixEbre,19.256423645320197,55925.0,56939.0,22483.83,32344.02,33936.47,26564.81,1015.0,19534.68,150.81,0,0.0,-507861563#1_0,146852857_0,1
3083,114,Tortosa,BaixEbre,29.980650337837876,56036.0,57219.0,22540.88,32395.65,46625.77,39839.29,1184.0,35494.14,126.71,0,0.0,224037975#0_0,146852850#2_0,1
3088,28,Tortosa,BaixEbre,11.383148148148155,56174.0,56335.0,22640.37,32429.18,22451.99,31744.8,162.0,1833.4,42.69,0,0.0,115222963#6_0,-146872522_0,1
3092,75,Tortosa,BaixEbre,17.518341902313608,56285.0,57062.0,22483.77,32645.84,30237.96,24643.6,778.0,13619.47,128.72,0,0.0,-195169009#3_0,119055086#0_0,1
3095,113,Tortosa,BaixEbre,25.46355,56368.0,57367.0,22853.7,32324.75,38170.47,31942.89,1000.0,25457.16,124.08,0,0.0,127049848#0_0,116357331#0_0,1
3099,95,Tortosa,BaixEbre,17.186017797552815,56479.0,57377.0,22887.78,32743.44,30263.4,24776.05,899.0,15438.11,136.02,0,0.0,-195169036#4_0,146911510#0_0,1
3106,101,Tortosa,BaixEbre,30.17428202923467,56673.0,57835.0,22510.41,32402.11,46259.22,39957.71,1163.0,35085.07,129.95,0,0.0,153759890#0_0,560977680_0,1
3108,19,Tortosa,BaixEbre,11.03862745098039,56728.0,56829.0,22422.37,32535.91,22181.58,32607.26,102.0,1117.85,34.79,1,1.0,146958230#2_0,150637254#0_0,1
3119,42,Tortosa,BaixEbre,12.854488888888886,57033.0,57257.0,22959.72,32561.47,22447.04,31730.52,225.0,2885.98,42.86,0,0.0,-115222963#6_0,-561367695#0_0,1
3123,159,Tortosa,BaixEbre,24.545686387133824,57144.0,58884.0,22470.37,32645.69,46162.16,39939.62,1741.0,42734.88,189.35,0,0.0,153630027#2_0,150637254#3_0,1
3124,99,Tortosa,BaixEbre,24.30023899371069,57171.0,57965.0,22491.98,32390.44,35147.13,27642.88,795.0,19309.83,130.48,0,0.0,633017999#6_0,383261848#1_0,1
3133,88,Tortosa,BaixEbre,27.92742757821556,57420.0,58282.0,22479.25,32571.09,38124.65,32678.59,863.0,24099.6,102.51,0,0.0,-621523564_0,108789748#0_0,1
3135,180,Tortosa,BaixEbre,23.634995857497927,57476.0,58682.0,22475.54,32501.44,20132.9,22003.97,1207.0,28512.46,204.9,0,0.0,-211727918#3_0,146852846#0_0,1
3138,31,Tortosa,BaixEbre,10.673492063492064,57559.0,57684.0,22538.46,32607.88,22170.72,32653.03,126.0,1344.93,45.64,0,0.0,131564245#2_0,150637238#2_0,1
3141,129,Tortosa,BaixEbre,17.35638282899369,57639.0,59059.0,22422.37,32535.91,34808.6,26212.58,1421.0,24650.19,192.93,0,0.0,-232707481#9_0,150637254#0_0,1
3145,170,Tortosa,BaixEbre,26.46237328562913,57742.0,59418.0,22475.54,32501.44,50541.47,45370.47,1677.0,44373.76,161.01,0,0.0,156433818#0_0,146852846#0_0,1
3147,16,Tortosa,BaixEbre,8.054347826086959,57793.0,58091.0,22959.72,32561.47,24840.59,32080.29,299.0,2396.72,32.76,0,0.0,355426786#1_0,-561367695#0_0,1
3148,86,Tortosa,BaixEbre,12.254233128834343,57819.0,58307.0,23044.82,32342.62,21736.03,34142.67,489.0,5999.92,98.61,0,0.0,-109883807#4_0,-355426870_0,1
3154,149,Tortosa,BaixEbre,24.833422756706728,57973.0,59053.0,22423.75,32337.38,20978.24,22033.23,1081.0,26835.63,168.92,0,0.0,177197410#2_0,-560977621#13_0,1
3155,51,Tortosa,BaixEbre,12.531320000000004,57999.0,58248.0,22517.01,32589.99,21246.64,33206.36,250.0,3115.33,83.43,0,0.0,-223174677#0_0,-150637238#1_0,1
3156,84,Tortosa,BaixEbre,9.485221674876863,58025.0,59039.0,22483.77,32645.84,21800.11,28333.99,1015.0,9619.52,133.55,0,0.0,-231940844#21_0,119055086#0_0,1
3171,69,Tortosa,BaixEbre,13.243388429752065,58410.0,58772.0,22424.22,32371.86,21797.33,34133.73,363.0,4799.98,75.69,0,0.0,-380432218#0_0,-560977621#14_0,1
3173,75,Tortosa,BaixEbre,21.66286163522012,58462.0,59097.0,22534.34,32361.23,30937.27,26373.9,636.0,13776.67,97.29,0,0.0,-381852668#0_0,362662925#0_0,1
3174,136,Tortosa,BaixEbre,27.55451193058566,58488.0,59870.0,22484.74,32557.93,45210.68,38663.2,1383.0,38087.64,154.61,0,0.0,-160838980_0,-150637238#0_0,1
3176,118,Tortosa,BaixEbre,10.166052631578939,58539.0,60134.0,22447.43,32514.41,23113.25,27967.6,1596.0,16219.58,200.96,0,0.0,231874314#15_0,150637270#0_0,1
3182,116,Tortosa,BaixEbre,20.62861198738173,58693.0,59643.0,22427.3,32362.4,34242.82,26972.74,951.0,19603.94,143.25,0,0.0,507861564#2_0,560977621#14_0,1
3183,141,Tortosa,BaixEbre,9.815063953488362,58719.0,60438.0,22503.15,32381.41,24019.92,26164.05,1720.0,16891.06,228.65,0,0.0,-231639785#7_0,146850118_0,1
3184,122,Tortosa,BaixEbre,23.025613879003558,58745.0,59868.0,22472.18,32659.12,36090.61,29424.68,1124.0,25865.42,175.87,0,0.0,-59433805#2_0,-103962834#0_0,1
3185,137,Tortosa,BaixEbre,19.99292626728112,58770.0,60071.0,22447.43,32514.41,36686.62,25052.48,1302.0,26025.28,178.77,0,0.0,-59433710#0_0,150637270#0_0,1
3187,75,Tortosa,BaixEbre,23.840058479532146,58822.0,59334.0,22472.07,32354.09,29255.69,25879.92,513.0,12227.92,96.17,1,2.0,-47381230#1_0,362662925#1_0,1
3189,96,Tortosa,BaixEbre,24.376742138364786,58873.0,59667.0,22472.18,32659.12,34992.42,27750.65,795.0,19365.41,123.31,0,0.0,105564268#2_0,-103962834#0_0,1
3191,53,Tortosa,BaixEbre,13.919785407725316,58925.0,59157.0,22538.46,32607.88,20521.09,32351.37,233.0,3236.62,49.01,0,0.0,-324752965#2_0,150637238#2_0,1
3193,122,Tortosa,BaixEbre,23.46279773156898,58976.0,60033.0,22534.34,32361.23,37337.47,29839.77,1058.0,24827.46,184.22,0,0.0,-432598283#5_0,362662925#0_0,1
3199,165,Tortosa,BaixEbre,21.05092168099328,59130.0,61223.0,22502.58,32694.94,44357.83,38397.37,2094.0,44069.43,232.13,0,0.0,167410488_0,113204780#0_0,1
3201,79,Tortosa,BaixEbre,17.077571251548953,59182.0,59988.0,22548.73,32333.89,30320.94,24692.9,807.0,13781.44,137.29,0,0.0,-195169036#0_0,146852850#0_0,1
3205,40,Tortosa,BaixEbre,13.223495145631066,59285.0,59490.0,22763.5,32748.28,22851.29,30926.43,206.0,2709.65,40.07,0,0.0,148062052#9_0,362662919#0_0,1
3209,121,Tortosa,BaixEbre,23.30220224719099,59388.0,60277.0,22533.41,32403.77,35724.81,28522.63,890.0,20741.16,138.86,0,0.0,195168967#0_0,146850113#3_0,1
3214,149,Tortosa,BaixEbre,22.884394800974817,59516.0,60746.0,22991.7,32421.63,39970.62,33348.38,1231.0,28158.85,158.43,0,0.0,-127052122#0_0,116357331#3_0,1
3215,100,Tortosa,BaixEbre,27.10786773090079,59542.0,60418.0,22307.73,32750.25,38183.91,32361.17,877.0,23749.96,112.92,0,0.0,-424926099_0,-47229072_0,1
3216,23,Tortosa,BaixEbre,13.035227272727278,59568.0,59699.0,22947.61,32851.46,22164.3,31638.83,132.0,1713.86,24.52,0,0.0,113187596#0_0,-146911520#1_0,1
3225,112,Tortosa,BaixEbre,18.655222816399306,59799.0,60920.0,22533.41,32403.77,32176.49,23642.03,1122.0,20932.78,158.29,0,0.0,-469995675#2_0,146850113#3_0,1
3228,33,Tortosa,BaixEbre,16.183170731707307,59876.0,60039.0,22476.07,32627.95,21187.24,31902.58,164.0,2645.98,35.58,0,0.0,585118414#0_0,146849596_0,1
3232,79,Tortosa,BaixEbre,17.863682170542646,59979.0,60752.0,22484.74,32557.93,29836.48,24720.54,774.0,13809.24,116.0,0,0.0,195168981#1_0,-150637238#0_0,1
3233,106,Tortosa,BaixEbre,23.014529032258054,60005.0,60779.0,22535.95,32621.69,30910.41,25397.49,775.0,17820.67,130.01,0,0.0,195172777#5_0,-47229067#0_0,1
3239,69,Tortosa,BaixEbre,12.948067796610164,60159.0,60453.0,22651.38,32345.01,20945.84,33597.53,295.0,3805.3,95.84,0,0.0,-228745949#11_0,362662923#6_0,1
3243,199,Tortosa,BaixEbre,18.926812180005395,60262.0,63972.0,22489.19,32405.61,51577.0,54964.51,3711.0,70233.71,396.17,0,0.0,660738145_0,383261848#0_0,1
3248,102,Tortosa,BaixEbre,30.220455717970747,60390.0,61552.0,22580.85,32365.24,46501.45,40020.93,1163.0,35130.07,128.52,0,0.0,153764818#0_0,360412271#1_0,1
3251,131,Tortosa,BaixEbre,27.947577969475798,60468.0,61974.0,22424.22,32371.86,49256.0,44787.74,1507.0,42110.05,132.46,0,0.0,143462175#2_0,-560977621#14_0,1
3253,112,Tortosa,BaixEbre,28.459010494752675,60519.0,61852.0,22307.73,32750.25,47559.59,42357.99,1334.0,37942.09,128.99,0,0.0,156402296_0,-47229072_0,1
3254,100,Tortosa,BaixEbre,23.79985257985256,60545.0,61358.0,22522.23,32408.11,34880.64,27706.11,814.0,19372.98,141.03,0,0.0,-105564276#3_0,146850113#2_0,1
3258,70,Tortosa,BaixEbre,12.488372093023253,60648.0,61034.0,22423.04,32504.19,21698.56,34130.78,387.0,4822.69,82.37,0,0.0,380428325#8_0,150637275#0_0,1
3259,122,Tortosa,BaixEbre,23.010585048754052,60673.0,61595.0,22991.7,32421.63,35253.14,27999.59,923.0,21225.81,140.46,0,0.0,-195168927#11_0,116357331#3_0,1
3261,105,Tortosa,BaixEbre,26.933136272545127,60725.0,61722.0,22594.18,32354.02,37037.33,22866.21,998.0,26892.44,116.63,0,0.0,104311859#3_0,135977993#0_0,1
3266,86,Tortosa,BaixEbre,17.18298809523811,60853.0,61692.0,22651.38,32345.01,29995.75,24510.17,840.0,14422.51,143.86,0,0.0,381742854#5_0,362662923#6_0,1
3268,102,Tortosa,BaixEbre,23.722223572296482,60905.0,61727.0,22488.18,32369.2,35123.41,27954.34,823.0,19524.42,141.46,0,0.0,105637246#3_0,383261848#3_0,1
3270,166,Tortosa,BaixEbre,22.70178881008666,60956.0,62224.0,22538.46,32607.88,21271.57,22536.36,1269.0,28798.85,209.48,1,1.0,-677258856#5_0,150637238#2_0,1
3280,112,Tortosa,BaixEbre,12.04076749435665,57614.0,58056.0,22437.18,32441.78,21315.42,34222.57,443.0,5309.43,130.73,0,0.0,113200874#3_0,150637239#1_0,1
3282,15,Tortosa,BaixEbre,11.60619047619048,57670.0,57753.0,22539.15,32637.23,22227.69,32554.33,84.0,960.66,27.55,0,0.0,-113215666#2_0,146905147_0,1
3289,27,Tortosa,BaixEbre,12.118559322033903,57864.0,57981.0,22580.85,32365.24,22147.95,32569.18,118.0,1421.37,39.69,0,0.0,146958230#5_0,360412271#1_0,1
3292,28,Tortosa,BaixEbre,12.13728,57947.0,58071.0,22544.49,32374.5,22421.14,31590.5,125.0,1502.22,29.4,0,0.0,209976889#0_0,146852850#1_0,1
3294,131,Tortosa,BaixEbre,25.589375520399667,58002.0,59202.0,22447.43,32514.41,39683.95,22077.99,1201.0,30725.91,169.44,0,0.0,195032186#1_0,150637270#0_0,1
3295,147,Tortosa,BaixEbre,25.186664663461556,58030.0,59693.0,22511.73,32420.22,46634.31,43491.82,1664.0,41903.58,176.7,0,0.0,-156402320_0,146849597_0,1
3299,139,Tortosa,BaixEbre,25.225107526881732,58140.0,59813.0,22488.17,32326.5,45032.2,41909.16,1674.0,42219.86,184.31,0,0.0,160905045#7_0,-146852857_0,1
3304,58,Tortosa,BaixEbre,13.180461538461532,58279.0,58603.0,22483.77,32645.84,21701.21,34054.2,325.0,4270.43,65.17,0,0.0,-424978467#4_0,119055086#0_0,1
3308,116,Tortosa,BaixEbre,26.760110573600603,58390.0,59836.0,22533.41,32403.77,48102.67,42888.85,1447.0,38725.86,144.15,0,0.0,-156404087_0,146850113#3_0,1
3310,76,Tortosa,BaixEbre,23.361441441441453,58445.0,58999.0,22763.5,32748.28,30195.41,25513.64,555.0,12960.53,95.67,0,0.0,238232860#0_0,362662919#0_0,1
3319,135,Tortosa,BaixEbre,21.556729622266406,58694.0,59699.0,22594.18,32354.02,25576.02,22100.11,1006.0,21675.06,161.44,0,0.0,-185776507#0_0,135977993#0_0,1
3321,146,Tortosa,BaixEbre,25.90979773944084,58750.0,60430.0,22640.37,32429.18,46713.12,43262.67,1681.0,43547.4,176.95,0,0.0,156403197#4_0,-146872522_0,1
3322,178,Tortosa,BaixEbre,24.787921202695717,58777.0,60705.0,22483.7,32680.36,48973.37,43806.27,1929.0,47799.34,185.02,0,0.0,156404086#7_0,103962834#1_0,1
3323,173,Tortosa,BaixEbre,25.699590254706568,58805.0,60610.0,22540.88,32395.65,48490.03,42163.07,1806.0,46408.27,170.57,0,0.0,435038077#3_0,146852850#2_0,1
3329,141,Tortosa,BaixEbre,25.53193865030672,58971.0,60600.0,22640.37,32429.18,46278.66,43805.13,1630.0,41616.6,161.33,0,0.0,165477131#8_0,-146872522_0,1
3331,131,Tortosa,BaixEbre,16.025194564546016,59027.0,60645.0,22534.34,32361.23,35638.66,24353.53,1619.0,25931.07,218.02,0,0.0,-194817948#1_0,362662925#0_0,1
3337,251,Tortosa,BaixEbre,18.0798484848485,59193.0,61502.0,22887.78,32743.44,16417.91,24536.59,2310.0,41750.54,331.01,0,0.0,-684809226#2_0,146911510#0_0,1
3339,116,Tortosa,BaixEbre,22.018669623059893,59248.0,60149.0,22887.78,32743.44,27504.24,22735.41,902.0,19859.6,131.32,0,0.0,-292076974#1_0,146911510#0_0,1
3341,109,Tortosa,BaixEbre,22.79301143583225,59304.0,60090.0,22422.37,32535.91,30881.87,25185.06,787.0,17926.84,138.32,0,0.0,-195174978#13_0,150637254#0_0,1
